runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
658773.olivier.delachaise,Olivier DELACHAISE,,,France,FR,,40-44,H
4290310.jerome.canonge,Jerome CANONGE,,,France,FR,,50-54,H
5767864.hadrien.ravey,Hadrien RAVEY,,,France,FR,,20-34,H
4164276.mathieu.deborne,Mathieu DEBORNE,,,France,FR,,20-34,H
2693009.yannick.lebras,Yannick LE BRAS,,,France,FR,,50-54,H
1961017.guillaume.anselmo,Guillaume ANSELMO,,,France,FR,,40-44,H
115563.fabrice.rousseau,Fabrice ROUSSEAU,,,France,FR,,55-59,H
3072089.yohan.giraud,Yohan GIRAUD,,,France,FR,,20-34,H
4019158.guillaume.gascoin,Guillaume GASCOIN,,,France,FR,,45-49,H
1947363.hyacinthe.salmon,Hyacinthe SALMON,,,France,FR,,20-34,H
926213.gary.dallemolle,Gary DALLE MOLLE,,,France,FR,,35-39,H
115673.david.aubry,David AUBRY,,,France,FR,,50-54,H
1960973.jonathan.atzori,Jonathan ATZORI,,,France,FR,,45-49,H
4824916.cesar.piette,César PIETTE,,,France,FR,,20-34,H
4162370.raphael.perl,Raphael PERL,,,France,FR,,40-44,H
110364.philippe.rochereuil,Philippe ROCHEREUIL,,,France,FR,,60-64,H
4914337.miguelangelo.bassini,Miguel Angelo BASSINI,,,Brazil,BR,,45-49,H
4827170.maxime.naal,Maxime NAAL,,,France,FR,,35-39,H
3467463.ron.bester,Ron BESTER,,,Australia,AU,,50-54,H
5029027.marion.mourot,Marion MOUROT,,,France,FR,,35-39,F
3240079.ludovic.anicet,Ludovic ANICET,,,France,FR,,20-34,H
2205587.faycal.larbes,Faycal LARBES,,,France,FR,,45-49,H
1545265.sylvain.combat,Sylvain COMBAT,,,France,FR,,45-49,H
4020691.thibaut.dubois,Thibaut DUBOIS,,,Belgium,BE,,50-54,H
2208311.yoh.kajiwara,Yoh KAJIWARA,,,Japan,JP,,55-59,H
3996908.eric.lehanne,Eric LEHANNE,,,Belgium,BE,,50-54,H
4404424.erwann.donard,Erwann DONARD,,,France,FR,,20-34,H
4313734.yann.delsaut,Yann DELSAUT,,,France,FR,,20-34,H
2279885.steven.widjaja,Steven WIDJAJA,,,Indonesia,ID,,45-49,H
160034.eric.delsaut,Eric DELSAUT,,,France,FR,,50-54,H
896047.manon.bohardcailler,Manon BOHARD CAILLER,,,France,FR,,20-34,F
4438090.alex.molinpradel,Alex MOLIN PRADEL,,,France,FR,,20-34,H
3165075.alexis.rosset,Alexis ROSSET,,,France,FR,,20-34,H
3695215.benoit.guillaume,Benoit GUILLAUME,,,France,FR,,35-39,H
1999493.morgan.pilley,Morgan PILLEY,,,Australia,AU,,35-39,H
1725647.gaetan.maniez,Gaëtan MANIEZ,,,France,FR,,20-34,H
4108231.sebastien.godet,Sebastien GODET,,,France,FR,,40-44,H
1069125.maciej.dombrowski,Maciej DOMBROWSKI,,,Poland,PL,,35-39,H
4202116.william.rousseau,William ROUSSEAU,,,France,FR,,20-34,H
4669392.gabriel.ory,Gabriel ORY,,,France,FR,,20-34,H
336290.dan.summers,Dan SUMMERS,,,United Kingdom,GB,,40-44,H
199689.tomasz.pilarski,Tomasz PILARSKI,,,Poland,PL,,40-44,H
3500531.philippe.lysio,Philippe LYSIO,,,France,FR,,35-39,H
4219639.alberto.ceccato,Alberto CECCATO,,,Italy,IT,,35-39,H
5055842.adrien.charlot,Adrien CHARLOT,,,France,FR,,20-34,H
6150928.mattia.melchio,Mattia MELCHIO,,,Italy,IT,,35-39,H
4598828.benjamin.decarlo,Benjamin DE CARLO,,,France,FR,,20-34,H
751732.paolo.gribaudi,Paolo GRIBAUDI,,,Italy,IT,,60-64,H
553261.pierre.chauvet,Pierre CHAUVET,,,France,FR,,20-34,H
638641.johan.ackermann,Johan ACKERMANN,,,France,FR,,35-39,H
528216.leo.maillet,Leo MAILLET,,,France,FR,,20-34,H
4466376.fran.moralesbuj,Fran MORALES BUJ,,,Spain,ES,,45-49,H
3991417.justine.lahalle,Justine LAHALLE,,,France,FR,,20-34,F
1724253.alain.etcheverry,Alain ETCHEVERRY,,,France,FR,,40-44,H
701729.paul.rambaud,Paul RAMBAUD,,,France,FR,,45-49,H
5873533.riccardo.saporiti,Riccardo SAPORITI,,,Italy,IT,,45-49,H
1580783.david.chirat,David CHIRAT,,,France,FR,,55-59,H
4120449.diegogaston.molina,Diego Gaston MOLINA,,,Argentina,AR,,40-44,H
12823.oliver.lorincz,Oliver LORINCZ,,,Hungary,HU,,50-54,H
3079665.christopher.brand,Christopher BRAND,,,United States of America,US,,50-54,H
404034.robin.sips,Robin SIPS,,,Belgium,BE,,35-39,H
2527209.julian.mendez,Julian MENDEZ,,,France,FR,,20-34,H
207422.veronique.forget,Veronique FORGET,,,France,FR,,35-39,F
4190619.dimitar.panteleev,Dimitar PANTELEEV,,,Bulgaria,BG,,35-39,H
4824712.matthieu.ferton,Matthieu FERTON,,,France,FR,,20-34,H
5267854.fabien.roue,Fabien ROUE,,,France,FR,,35-39,H
1538055.marina.weberkollassa,Marina WEBER-KOLLASSA,,,Germany,DE,,35-39,F
3246143.max.weber,Max WEBER,,,Germany,DE,,40-44,H
2260609.pascal.scholler,Pascal SCHOLLER,,,France,FR,,50-54,H
4514216.norbert.szabo,Norbert SZABÓ,,,Hungary,HU,,45-49,H
6770265.essawtesfom.tekle,Essaw Tesfom TEKLE,,,Germany,DE,,20-34,H
4856692.albert.solebarreda,Albert SOLE BARREDA,,,Spain,ES,,50-54,H
1805095.paul.brossier,Paul BROSSIER,,,France,FR,,20-34,H
64068.yves.hiltpold,Yves HILTPOLD,,,Switzerland,CH,,50-54,H
4170792.ange.romani,Ange ROMANI,,,France,FR,,45-49,H
4905142.pierre.neret,Pierre NERET,,,France,FR,,40-44,H
1856829.romain.barthe,Romain BARTHE,,,France,FR,,40-44,H
2086591.chloe.favre,Chloe FAVRE,,,France,FR,,20-34,F
4935117.kevin.gonzalez,Kevin GONZALEZ,,,France,FR,,20-34,H
4935073.guillaume.gonzalez,Guillaume GONZALEZ,,,France,FR,,20-34,H
267361.milan.stupar,Milan STUPAR,,,Bosnia and Herzegovina,BA,,35-39,H
42524.charles.pitre,Charles PITRE,,,France,FR,,55-59,H
1098023.marco.rossi,Marco ROSSI,,,Italy,IT,,40-44,H
713955.loic.veler,Loic VELER,,,France,FR,,40-44,H
149298.joel.frouin,Joel FROUIN,,,France,FR,,55-59,H
1964897.enrico.bellino,Enrico BELLINO,,,Italy,IT,,20-34,H
1486647.antoine.laurent,Antoine LAURENT,,,France,FR,,35-39,H
4215746.christophe.vargas,Christophe VARGAS,,,France,FR,,40-44,H
203538.marc.beyaert,Marc BEYAERT,,,France,FR,,35-39,H
863911.olivier.descartes,Olivier DESCARTES,,,France,FR,,45-49,H
5997758.julien.simonin,Julien SIMONIN,,,France,FR,,35-39,H
4636574.mathieu.naslin,Mathieu NASLIN,,,France,FR,,40-44,H
4012633.laurent.pagnier,Laurent PAGNIER,,,France,FR,,45-49,H
2170605.alain.cretaz,Alain CRETAZ,,,Switzerland,CH,,60-64,H
842174.ludovic.touillet,Ludovic TOUILLET,,,France,FR,,45-49,H
4850691.enzo.delcorde,Enzo DELCORDE,,,France,FR,,20-34,H
1200559.katty.bernard,Katty BERNARD,,,Belgium,BE,,50-54,F
5447770.damien.galant,Damien GALANT,,,France,FR,,35-39,H
5181136.anouk.bossy,Anouk BOSSY,,,France,FR,,20-34,F
4518763.oscar.gonzalez,Oscar GONZALEZ,,,Mexico,MX,,45-49,H
700129.kikkawa.masahiro,Kikkawa MASAHIRO,,,Japan,JP,,50-54,H
1994777.benjamin.bouvry,Benjamin BOUVRY,,,France,FR,,45-49,H
10032.yannick.navarro,Yannick NAVARRO,,,France,FR,,60-64,F
519521.mathieu.gosset,Mathieu GOSSET,,,France,FR,,35-39,H
633593.juanantonio.gutierrez,Juan Antonio GUTIERREZ,,,Spain,ES,,55-59,H
5238197.maxence.bouvier,Maxence BOUVIER,,,France,FR,,35-39,H
410220.damian.esersky,Damian ESERSKY,,,Argentina,AR,,55-59,H
,Anonymous,,,France,FR,,50-54,H
4358670.jordijoan.tuxansespinasa,Jordi Joan TUXANS ESPINASA,,,Spain,ES,,50-54,H
694685.xavier.palmade,Xavier PALMADE,,,France,FR,,65-69,H
297658.flemming.hansen,Flemming HANSEN,,,Denmark,DK,,55-59,H
1018053.laurent.dysseleer,Laurent DYSSELEER,,,Belgium,BE,,45-49,H
196581.gregory.buyer,Gregory BUYER,,,France,FR,,45-49,H
48262.jerry.barnsten,Jerry BÄRNSTEN,,,Sweden,SE,,50-54,H
48259.johan.wagner,Johan WAGNER,,,Sweden,SE,,55-59,H
1481095.miloslav.pytlik,Miloslav PYTLÍK,,,Czech Republic,CZ,,50-54,H
1250093.jeremy.barbier,Jeremy BARBIER,,,France,FR,,40-44,H
952029.youngsun.moon,Youngsun MOON,,,South Korea,KR,,45-49,F
4565230.simona.francone,Simona FRANCONE,,,Italy,IT,,55-59,F
2426571.simone.martini,Simone MARTINI,,,Italy,IT,,50-54,H
1309455.rodrigo.lopezdavalos,Rodrigo LOPEZ DAVALOS,,,Argentina,AR,,55-59,H
2073309.armanno.godizzi,Armanno GODIZZI,,,Italy,IT,,65-69,H
1868065.minho.bae,Min Ho BAE,,,South Korea,KR,,55-59,H
637300.tony.phillips,Tony PHILLIPS,,,Australia,AU,,50-54,H
399468.sangdo.kim,Sangdo KIM,,,South Korea,KR,,55-59,H
1305871.sebastien.thibart,Sebastien THIBART,,,France,FR,,35-39,H
140515.nicolas.bourgault,Nicolas BOURGAULT,,,France,FR,,55-59,H
5343426.sinead.conneely,Sinead CONNEELY,,,Ireland,IE,,35-39,F
1567567.waytid.boonyuen,Waytid BOONYUEN,,,Thailand,TH,,55-59,H
4901460.antony.lamraoui,Antony LAMRAOUI,,,France,FR,,35-39,H
3463179.fabian.pirard,Fabian PIRARD,,,Belgium,BE,,40-44,H
5097640.zhili.sun,Zhili SUN,,,China,CN,,50-54,H
926395.frank.puentecastan,Frank PUENTE CASTAN,,,Luxembourg,LU,,60-64,H
8745.gilles.lidurin,Gilles LIDURIN,,,France,FR,,55-59,H
481611.svetlana.mastitskaya,Svetlana MASTITSKAYA,,,United Kingdom,GB,,40-44,F
187479.serge.leroy,Serge LEROY,,,Belgium,BE,,50-54,H
834814.herve.dembski,Herve DEMBSKI,,,France,FR,,50-54,H
1479449.yanhua.li,Yanhua LI,,,"Hong Kong, China",HK,,50-54,F
136037.yann.muslewski,Yann MUSLEWSKI,,,France,FR,,45-49,H
,Anonymous,,,Japan,JP,,60-64,H
1038077.jamie.steel,Jamie STEEL,,,United Kingdom,GB,,50-54,H
1404777.melanie.ritondale,Mélanie RITONDALE,,,France,FR,,50-54,F
1603787.goohyun.kim,Goohyun KIM,,,South Korea,KR,,65-69,H
4019119.mickael.jean,Mickael JEAN,,,France,FR,,45-49,H
135754.ali.laatiki,Ali LAATIKI,,,France,FR,,45-49,H
4164986.pietro.mazzaglia,Pietro MAZZAGLIA,,,Belgium,BE,,50-54,H
553555.romain.vidis,Romain VIDIS,,,France,FR,,40-44,H
,Anonymous,,,China,CN,,35-39,F
1016421.manfredo.petrazzuolo,Manfredo PETRAZZUOLO,,,Italy,IT,,35-39,H
4019475.sebastien.delattre,Sébastien DELATTRE,,,Belgium,BE,,45-49,H
4284150.romain.leheutre,Romain LEHEUTRE,,,France,FR,,40-44,H
74266.sebastien.favey,Sebastien FAVEY,,,France,FR,,50-54,H
74267.sidonie.favey,Sidonie FAVEY,,,France,FR,,45-49,F
1607079.jeanmichel.grimaldi,Jean-Michel GRIMALDI,,,France,FR,,60-64,H
5446850.frederic.lehmann,Frederic LEHMANN,,,France,FR,,50-54,H
4163250.didier.lemin,Didier LEMIN,,,France,FR,,45-49,H
1006019.miyeong.lee,Miyeong LEE,,,South Korea,KR,,50-54,F
315790.masahiko.kataoka,Masahiko KATAOKA,,,Japan,JP,,55-59,H
2549033.marinapaola.valor,Marina Paola VALOR,,,Argentina,AR,,50-54,F
1547011.quentin.cotonnec,Quentin COTONNEC,,,France,FR,,20-34,H
5367958.baptiste.chiron,Baptiste CHIRON,,,France,FR,,20-34,H
3327247.loic.imbert,Loic IMBERT,,,France,FR,,35-39,H
4266495.benoist.blet,Benoist BLET,,,France,FR,,50-54,H
42580.vincent.voisin,Vincent VOISIN,,,France,FR,,45-49,H
1175631.brice.faucheux,Brice FAUCHEUX,,,France,FR,,45-49,H
,Anonymous,,,Switzerland,CH,,50-54,H
4973983.antoine.baudry,Antoine BAUDRY,,,France,FR,,20-34,H
149161.rorie.mcintosh,Rorie MCINTOSH,,,United Kingdom,GB,,40-44,H
644955.nicolas.gobet,Nicolas GOBET,,,France,FR,,45-49,H
1414599.flaubert.kury,Flaubert KURY,,,France,FR,,20-34,H
2671017.florent.daniel,Florent DANIEL,,,France,FR,,20-34,H
116678.yves.michon,Yves MICHON,,,France,FR,,55-59,H
592688.paul.teixeira,Paul TEIXEIRA,,,France,FR,,50-54,H
150915.frederic.lavielle,Frederic LAVIELLE,,,France,FR,,50-54,H
4794102.dan.grard,Dan GRARD,,,France,FR,,45-49,H
3479003.brian.ogrady,Brian O'GRADY,,,Ireland,IE,,55-59,H
2099729.danradu.popescu,Dan Radu POPESCU,,,Romania,RO,,40-44,H
2997939.olivier.ceceille,Olivier CECEILLE,,,France,FR,,45-49,H
355269.tarne.westcott,Tarne WESTCOTT,,,United Kingdom,GB,,50-54,H
3871091.stephen.hughes,Stephen HUGHES,,,United Kingdom,GB,,50-54,H
4189497.maxime.aumoitte,Maxime AUMOITTE,,,France,FR,,40-44,H
772533.kazuyoshi.ishikawa,Kazuyoshi ISHIKAWA,,,Japan,JP,,55-59,H
6667416.ronan.raguenes,Ronan RAGUENES,,,France,FR,,35-39,H
4983402.joan.caruzzi,Joan CARUZZI,,,France,FR,,40-44,H
1394065.edi.hosana,Edi HOSANA,,,Indonesia,ID,,50-54,H
497887.yasuhiko.saeki,Yasuhiko SAEKI,,,Japan,JP,,45-49,H
1997683.denis.jiquelle,Denis JIQUELLE,,,France,FR,,55-59,H
38511.stephane.bouchaud,Stephane BOUCHAUD,,,France,FR,,55-59,H
672778.jongdu.choi,Jong Du CHOI,,,South Korea,KR,,55-59,H
1162867.alexandre.cloux,Alexandre CLOUX,,,France,FR,,55-59,H
4292403.lina.brostrom,Lina BROSTRÖM,,,Sweden,SE,,40-44,F
736711.franck.berteau,Franck BERTEAU,,,France,FR,,35-39,H
1941987.mathieu.hardy,Mathieu HARDY,,,France,FR,,35-39,H
4168114.adam.gloyeske,Adam GLOYESKE,,,United States of America,US,,35-39,H
2659549.theo.alba,Théo ALBA,,,France,FR,,20-34,H
4331634.arthur.michaud,Arthur MICHAUD,,,France,FR,,20-34,H
243570.antoine.davost,Antoine DAVOST,,,France,FR,,35-39,H
5351550.jeannicolas.pringuey,Jean-Nicolas PRINGUEY,,,France,FR,,20-34,H
1565833.valentin.dierendonck,Valentin DIERENDONCK,,,France,FR,,35-39,H
312495.william.pere,William PERE,,,France,FR,,35-39,H
476893.francesc.fos,Francesc FOS,,,Spain,ES,,45-49,H
424410.emmanuel.pernot,Emmanuel PERNOT,,,France,FR,,45-49,H
4458794.danny.laverick,Danny LAVERICK,,,United Kingdom,GB,,20-34,H
3167529.hugo.boiteux,Hugo BOITEUX,,,France,FR,,20-34,H
1352323.williamcesar.braga,William Cesar BRAGA,,,Brazil,BR,,45-49,H
5175747.kamil.atlas,Kamil ATLAS,,,Poland,PL,,45-49,H
587180.rudi.zeilhofer,Rudi ZEILHOFER,,,Germany,DE,,50-54,H
1447051.david.pastor,David PASTOR,,,Argentina,AR,,50-54,H
4281019.konradmateusz.zarebski,Konrad Mateusz ZAREBSKI,,,Italy,IT,,20-34,H
438939.david.aguero,David AGUERO,,,Argentina,AR,,45-49,H
1804991.christophe.teriitehau,Christophe TERIITEHAU,,,France,FR,,55-59,H
552604.hilmi.guven,Hilmi GÜVEN,,,Türkiye,TR,,45-49,H
4798660.guillaume.salace,Guillaume SALACE,,,France,FR,,20-34,H
243333.kevin.esclavont,Kevin ESCLAVONT,,,France,FR,,20-34,H
4392142.lilian.julien,Lilian JULIEN,,,France,FR,,40-44,H
2108035.loris.cerina,Loris CERINA,,,Italy,IT,,55-59,H
3086823.wesley.lima,Wesley LIMA,,,Brazil,BR,,40-44,H
581742.david.marais,David MARAIS,,,France,FR,,55-59,H
2310985.pierre.david,Pierre DAVID,,,France,FR,,70-74,H
1286073.robert.steinke,Robert STEINKE,,,United States of America,US,,55-59,H
2656029.loic.pellois,Loic PELLOIS,,,France,FR,,40-44,H
3153771.quentin.lamare,Quentin LAMARE,,,France,FR,,45-49,H
297669.peter.jensen,Peter JENSEN,,,Denmark,DK,,40-44,H
1247.jean.bouillet,Jean BOUILLET,,,France,FR,,60-64,H
4539916.noemie.meunier,Noémie MEUNIER,,,France,FR,,35-39,F
3986398.loris.labianca,Loris LABIANCA,,,France,FR,,20-34,H
4512834.jiyu.yang,Jiyu YANG,,,China,CN,,45-49,F
5035662.stefano.kovsca,Stefano KOVSCA,,,Italy,IT,,60-64,H
1689731.jonathan.robun,Jonathan ROBUN,,,United Kingdom,GB,,50-54,H
5582695.julien.jiquelle,Julien JIQUELLE,,,France,FR,,20-34,H
3111821.annick.leguluche,Annick LE GULUCHE,,,France,FR,,40-44,F
586506.yannick.baillet,Yannick BAILLET,,,France,FR,,45-49,H
311424.christophe.hurbain,Christophe HURBAIN,,,France,FR,,50-54,H
2182087.etienne.philbe,Etienne PHILBÉ,,,France,FR,,55-59,H
5388276.rodolphe.fouquet,Rodolphe FOUQUET,,,France,FR,,45-49,H
5732379.lentini.charles,Lentini CHARLES,,,France,FR,,20-34,H
1613513.stephane.coutin,Stephane COUTIN,,,France,FR,,55-59,H
461835.sophie.marguet,Sophie MARGUET,,,France,FR,,35-39,F
209547.eduardofilipecadima.santosribeiro,Eduardo Filipe Cadima SANTOS RIBEIRO,,,Portugal,PT,,45-49,H
4613279.louis.prat,Louis PRAT,,,France,FR,,20-34,H
1998629.anthony.coulon,Anthony COULON,,,France,FR,,50-54,H
4462868.olivier.stutzmann,Olivier STUTZMANN,,,France,FR,,35-39,H
151517.nicolas.valdelievre,Nicolas VALDELIEVRE,,,France,FR,,65-69,H
1636055.jyri.virta,Jyri VIRTA,,,Finland,FI,,55-59,H
5510167.gregory.poppe,Gregory POPPE,,,France,FR,,45-49,H
669881.hernanalejandro.wuerich,Hernan Alejandro WUERICH,,,Argentina,AR,,55-59,H
289646.johan.chouteau,Johan CHOUTEAU,,,France,FR,,40-44,H
3138263.fabrice.legrand,Fabrice LEGRAND,,,France,FR,,55-59,H
5732273.thibault.hernu,Thibault HERNU,,,France,FR,,20-34,H
3792065.lea.leblan,Léa LEBLAN,,,France,FR,,20-34,F
1514481.valentina.minniti,Valentina MINNITI,,,Italy,IT,,20-34,F
1805683.pierrepascal.herraiz,Pierre-Pascal HERRAIZ,,,France,FR,,50-54,H
656017.ahmed.chabane,Ahmed CHABANE,,,France,FR,,50-54,H
5617344.ulysse.allais,Ulysse ALLAIS,,,France,FR,,20-34,H
3484817.christophe.pimenta,Christophe PIMENTA,,,France,FR,,40-44,H
178446.hugues.dijols,Hugues DIJOLS,,,France,FR,,40-44,H
5332123.stephen.hennigar,Stephen HENNIGAR,,,United States of America,US,,35-39,H
520353.aubin.favrefelix,Aubin FAVRE-FELIX,,,France,FR,,35-39,H
7666247.unknown.unknown,Unknown Unknown,,,France,FR,,80+,H
371548.romain.bourrinet,Romain BOURRINET,,,France,FR,,45-49,H
145810.antoine.lesavre,Antoine LESAVRE,,,France,FR,,45-49,H
1392921.torsten.oswald,Torsten OSWALD,,,Germany,DE,,55-59,H
1457809.grzegorz.bieniek,Grzegorz BIENIEK,,,Poland,PL,,35-39,H
4317694.vincent.bianchin,Vincent BIANCHIN,,,France,FR,,20-34,H
2015593.manon.clerc,Manon CLERC,,,France,FR,,20-34,F
4524028.omar.gonzalez,Omar GONZALEZ,,,Argentina,AR,,55-59,H
5040275.christopher.toner,Christopher TONER,,,Ireland,IE,,40-44,H
5055724.fabien.mouret,Fabien MOURET,,,France,FR,,35-39,H
4238783.nicolas.strippoli,Nicolas STRIPPOLI,,,France,FR,,20-34,H
1070505.franck.duportal,Franck DUPORTAL,,,France,FR,,50-54,H
4559164.hugo.guyot,Hugo GUYOT,,,France,FR,,50-54,H
5240424.thomas.favre,Thomas FAVRE,,,France,FR,,20-34,H
,Anonymous,,,Italy,IT,,60-64,H
539252.laszlo.nagy,Laszlo NAGY,,,Hungary,HU,,50-54,H
1810183.cyril.malecot,Cyril MALECOT,,,France,FR,,45-49,H
553262.matthieu.chauvet,Matthieu CHAUVET,,,France,FR,,45-49,H
428196.jolande.ardonfransman,Jolande ARDON-FRANSMAN,,,Netherlands,NL,,60-64,F
310333.christine.beck,Christine BECK,,,Germany,DE,,50-54,F
4177395.stephane.grille,Stephane GRILLE,,,France,FR,,50-54,H
994265.eric.flesch,Eric FLESCH,,,Luxembourg,LU,,20-34,H
102409.joost.schouten,Joost SCHOUTEN,,,Netherlands,NL,,50-54,H
1996165.egon.theiner,Egon THEINER,,,Italy,IT,,55-59,H
5058491.amanda.stalwick,Amanda STALWICK,,,Canada,CA,,50-54,F
1681215.xevi.fontgali,Xevi FONT GALI,,,Spain,ES,,60-64,H
429401.caroline.billis,Caroline BILLIS,,,United Kingdom,GB,,45-49,F
3053147.tao.bai,Tao BAI,,,China,CN,,45-49,H
4442130.guillaume.frenoy,Guillaume FRENOY,,,France,FR,,45-49,H
837419.damien.chaillot,Damien CHAILLOT,,,France,FR,,40-44,H
1832313.michael.entwistle,Michael ENTWISTLE,,,Australia,AU,,65-69,H
810156.mauricio.gomez,Mauricio GOMEZ,,,Ecuador,EC,,50-54,H
510944.catrin.pascoe,Catrin PASCOE,,,United Kingdom,GB,,50-54,F
519582.thierry.nortier,Thierry NORTIER,,,France,FR,,55-59,H
636750.david.bennie,David BENNIE,,,Australia,AU,,55-59,H
6421200.matthias.dinnis,Matthias DINNIS,,,Germany,DE,,40-44,H
5432798.zhitao.qi,Zhitao QI,,,China,CN,,35-39,H
822046.loic.cholley,Loic CHOLLEY,,,France,FR,,20-34,H
,Anonymous,,,France,FR,,55-59,H
4915952.antonios.tsanaktsidis,Antonios TSANAKTSIDIS,,,Greece,GR,,45-49,H
4987918.vincent.oddoz,Vincent ODDOZ,,,France,FR,,60-64,H
1363671.jean.pourrat,Jean POURRAT,,,France,FR,,20-34,H
2133387.octavioleon.leondiaz,Octavio León LEON DIAZ,,,Spain,ES,,40-44,H
553450.tristan.michaud,Tristan MICHAUD,,,France,FR,,40-44,H
4385180.benoit.hemon,Benoit HEMON,,,France,FR,,40-44,H
1978553.frederic.stoven,Frédéric STOVEN,,,France,FR,,45-49,H
4483099.arthur.musset,Arthur MUSSET,,,France,FR,,20-34,H
5452000.vincent.barbira,Vincent BARBIRA,,,France,FR,,35-39,H
4229532.steven.dierickx,Steven DIERICKX,,,Belgium,BE,,40-44,H
4519718.renzo.regaldo,Renzo REGALDO,,,Italy,IT,,60-64,H
3085581.jianwen.yang,Jianwen YANG,,,China,CN,,55-59,H
245261.jeanbaptiste.mittaut,Jean-Baptiste MITTAUT,,,France,FR,,50-54,H
2347931.min.liu,Min LIU,,,Canada,CA,,60-64,H
5767318.mouhamed.diop,Mouhamed DIOP,,,Senegal,SN,,35-39,H
5387241.taeyun.jeong,Taeyun JEONG,,,South Korea,KR,,20-34,H
4402358.adrien.mansu,Adrien MANSU,,,France,FR,,35-39,H
592740.christophe.ambrosi,Christophe AMBROSI,,,France,FR,,50-54,H
2008233.edouard.sion,Edouard SION,,,France,FR,,20-34,H
766670.frederic.esmilaire,Frédéric ESMILAIRE,,,France,FR,,40-44,H
1916349.alan.savary,Alan SAVARY,,,France,FR,,35-39,H
4512342.filip.broz,Filip BROZ,,,Czech Republic,CZ,,35-39,H
41235.benoit.jean,Benoit JEAN,,,France,FR,,50-54,H
4470751.florian.eckermann,Florian ECKERMANN,,,Germany,DE,,20-34,H
499078.dario.letizia,Dario LETIZIA,,,Italy,IT,,55-59,H
1466419.nicolas.jeker,Nicolas JEKER,,,Switzerland,CH,,55-59,H
1487365.cyrill.jouet,Cyrill JOUET,,,France,FR,,35-39,H
167096.maciej.rzeszutko,Maciej RZESZUTKO,,,France,FR,,60-64,H
1458387.alexis.maerten,Alexis MAERTEN,,,France,FR,,35-39,H
33139.jeanphilippe.ibouth,Jean-Philippe IBOUTH,,,France,FR,,60-64,H
4513291.hugues.demoury,Hugues DEMOURY,,,France,FR,,40-44,H
1888883.xavier.bugey,Xavier BUGEY,,,France,FR,,50-54,H
2336879.antoine.delfosse,Antoine DELFOSSE,,,Belgium,BE,,20-34,H
2595615.benjamin.carpentier,Benjamin CARPENTIER,,,France,FR,,45-49,H
5701339.nils.debrouwer,Nils DE BROUWER,,,France,FR,,20-34,H
4233461.mathieu.cordonnier,Mathieu CORDONNIER,,,France,FR,,40-44,H
1339201.pavel.urbaczka,Pavel URBACZKA,,,Czech Republic,CZ,,55-59,H
4733300.salome.bresch,Salome BRESCH,,,France,FR,,20-34,F
138567.jerome.berry,Jerome BERRY,,,France,FR,,50-54,H
4799550.belhassen.kharrat,Bel Hassen KHARRAT,,,France,FR,,40-44,H
2001555.xiaoqing.jiang,Xiaoqing JIANG,,,China,CN,,35-39,F
6340059.choongok.chung,Choong-Ok CHUNG,,,South Korea,KR,,60-64,H
5240348.maxime.coste,Maxime COSTE,,,France,FR,,20-34,H
316162.sebastien.sellier,Sebastien SELLIER,,,France,FR,,45-49,H
3865525.laurent.dewitte,Laurent DEWITTE,,,France,FR,,45-49,H
3985937.hugo.exposito,Hugo EXPOSITO,,,France,FR,,20-34,H
768372.ange.serradji,Ange SERRADJI,,,France,FR,,35-39,H
8100743.unknown.unknown,Unknown Unknown,,,France,FR,,80+,H
5241500.thomas.fernez,Thomas FERNEZ,,,France,FR,,45-49,H
258308.gregory.jarlaud,Gregory JARLAUD,,,France,FR,,35-39,H
5543208.samuel.noel,Samuël NOEL,,,Belgium,BE,,35-39,H
619811.carlos.mantero,Carlos MANTERO,,,Spain,ES,,35-39,H
4902674.hugo.marion,Hugo MARION,,,France,FR,,20-34,H
,Anonymous,,,Türkiye,TR,,45-49,H
178453.thierry.blanc,Thierry BLANC,,,France,FR,,60-64,H
6052372.chelseay.markow,Chelseay MARKOW,,,United Kingdom,GB,,35-39,F
3701143.chan.lingkhang,Chan LING KHANG,,,Malaysia,MY,,55-59,H
2273357.veselin.karaivanov,Veselin KARAIVANOV,,,Bulgaria,BG,,60-64,H
,Anonymous,,,Japan,JP,,50-54,H
3791933.chloe.leblan,Chloé LEBLAN,,,France,FR,,20-34,F
1212771.takeshi.namai,Takeshi NAMAI,,,Japan,JP,,50-54,H
2187295.mickael.vosgien,Mickael VOSGIEN,,,France,FR,,35-39,H
264370.nicolas.gerbollet,Nicolas GERBOLLET,,,France,FR,,40-44,H
6244707.thomas.bourdin,Thomas BOURDIN,,,France,FR,,20-34,H
